Date,MMM,ABT,ABBV,ABMD,ACN,ATVI,ADBE,AMD,AAP,AES,AMG,AFL,A,APD,AKAM,ALK,ALB,ARE,ALXN,ALGN,ALLE,AGN,ADS,LNT,ALL,GOOGL,GOOG,MO,AMZN,AMCR,AEE,AAL,AEP,AXP,AIG,AMT,AWK,AMP,ABC,AME,AMGN,APH,ADI,ANSS,ANTM,AON,AOS,APA,AIV,AAPL,AMAT,APTV,ADM,ARNC,ANET,AJG,AIZ,ATO,T,ADSK,ADP,AZO,AVB,AVY,BHGE,BLL,BAC,BK,BAX,BBT,BDX,day,month
2018/10/12,192.1168213,68.4723053,87.09079742,384.7799988,156.6980591,77.29905701,248.8699951,26.34000015,164.9318237,14.17154598,122.4290924,43.11003876,65.79693604,155.4169922,63,60.26457977,93.34838867,117.36409,121.9400024,327.5,82.87828064,179.7437286,210.1756592,41.1771431,91.26012421,1120.540039,1110.079956,56.26421738,1788.609985,8.822278023,62.16744995,30.54520416,68.59981537,101.8996429,48.41687775,140.0224304,86.09894562,132.1044006,86.81762695,72.30155182,191.5001526,84.16407776,82.41971588,158.8999939,268.3717346,146.3889618,46.8704834,43.73820114,40.51767349,218.7160339,33.01250839,73.1968689,47.21159363,21.43850708,222.3699951,69.80731201,100.0294495,90.72884369,30.75971794,138.1799927,137.8540497,774.960022,168.7446747,96.01039886,29.9086132,43.80156326,27.82335281,47.94691086,70.48977661,45.30049133,239.6049194,12,10
2018/10/15,192.8049469,67.85009766,85.64072418,372.0799866,155.2041931,75.06698608,238.0099945,26.26000023,166.7397614,14.35534,123.0509109,42.88494873,65.19102478,153.8752899,63.29999924,60.5484314,94.29080963,118.3613434,121.4899979,317.4299927,82.93764496,179.420105,207.0454559,41.27411652,90.8976593,1102.439941,1092.25,57.55699921,1760.949951,8.908489227,62.18694305,31.40493774,68.71592712,101.5237045,47.71644974,140.6927185,86.36391449,132.0654907,87.85771179,71.76525116,189.7538605,83.51079559,82.15533447,156.5099945,264.3868103,145.7354126,46.67421722,43.1954689,41.06952667,214.0386047,32.75773621,72.83098602,47.4146347,21.30953598,220.8300018,69.35663605,99.96105194,91.57138062,30.86463547,134.6000061,137.393631,787,168.8521118,96.37282562,29.75349617,44.23798752,27.29543304,47.31217957,70.1138382,45.21352005,235.3484955,15,10
2018/10/16,196.0903778,70.072258,88.26238251,386.8800049,158.4277802,78.10260773,260.6700134,28.18000031,168.1781158,14.85835743,124.3044205,43.23727036,67.00878906,156.8113861,65.19999695,62.50602722,95.36083984,120.6980667,127.6999969,334.9400024,84.32273865,184.3628693,209.7130127,41.77841187,93.19973755,1133.079956,1121.280029,56.92934036,1819.959961,8.908489227,63.1223793,32.88723373,69.37386322,103.1560745,47.95965195,143.6104889,88.37580109,133.3010864,90.83078003,72.95703888,196.3024445,85.43103027,83.97665405,159,275.3032837,148.3792419,47.73410034,43.13732147,41.68915558,218.7554169,34.06098938,73.45397949,47.666008,22.01389885,233.5800018,70.42455292,101.8078461,93.00171661,30.8932476,141.4199982,140.361908,773.5100098,172.0162659,98.27304077,29.89892006,45.725811,27.89178848,48.19104004,70.99435425,45.50341415,241.2640533,16,10
2018/10/17,196.671875,69.36116791,88.60809326,389.7900085,157.5946808,77.67603302,258.9100037,27.29999924,159.3981628,14.58750343,125.646759,43.76574707,66.7505188,156.6051636,65.69000244,63.12266541,94.55586243,119.8376923,128.9400024,332.8299866,83.27402496,187.3147736,208.147934,41.92387772,93.79730988,1127.589966,1115.689941,56.78881836,1831.72998,8.908489227,63.10289001,33.17381287,69.39321899,103.2253265,48.27095413,144.5863342,88.27766418,134.6242828,91.99842072,72.80805969,196.7196045,84.95593262,83.4772644,158.8500061,276.4502563,148.9832458,46.73309326,41.94524765,41.47615814,217.8100891,34.25697327,73.15731812,47.40496063,22.3412838,238.9499969,70.64990234,103.4689636,92.70780945,31.06492996,141.7700043,140.7341614,714.710022,171.8795471,97.5090332,29.8504467,45.82500076,28.25350952,47.9957428,71.667099,46.1025238,241.9356079,17,10
2018/10/18,194.2005157,67.29701996,86.33215332,386.6300049,154.9168549,71.23774719,250.3500061,26.62000084,162.0051727,14.31664753,122.0836334,43.25684357,65.31021881,153.8654633,64.5,61.04761505,93.91777039,119.0750809,126.5599976,323.0599976,81.82955933,185.2454987,219.615448,42.01115799,94.63976288,1097.910034,1087.969971,57.07922745,1770.719971,8.908489227,63.27828598,31.681633,69.35450745,101.7413483,47.288414,144.6947632,88.76837158,130.3725739,91.62555695,70.7820282,196.6711121,82.82781982,81.44051361,153.8099976,278.0422363,148.0425415,45.58488846,41.02455139,41.42775345,212.7190857,33.23788452,73.384758,47.57899475,21.8551712,233.0899963,70.20900726,104.0259399,93.45237732,30.99816513,137.2899933,140.0092316,730.0300293,172.1725159,95.85368347,29.53051376,45.82500076,27.61805153,46.66767883,69.71810913,46.65332031,236.8199768,18,10
2018/10/19,193.6868744,66.75382996,84.47874451,362.4200134,156.9797668,69.19416809,245.0299988,23.65999985,164.142746,14.49076748,121.7085724,43.52108383,64.03878784,152.5987091,64.23999786,61.2531662,93.87850189,119.6910248,125.8899994,312.7900085,80.91936493,185.8731537,212.7939758,42.71909714,95.335289,1105.180054,1096.459961,58.03476715,1764.030029,8.621118546,64.35988617,31.66187096,70.88326263,105.589798,45.91674805,148.0068054,90.23066711,132.1822205,91.05646515,70.12654877,195.7785492,82.12505341,80.62776947,150.5800018,276.0250549,149.6169739,44.33853912,41.04404831,41.85374451,215.9588013,33.60044479,73.46387482,47.89806366,21.70636177,229.7599945,71.19855499,103.7425613,95.09825134,31.3510685,133.1799927,140.4892578,725.7999878,173.803421,95.579422,29.02638245,45.55719757,27.6864872,46.28683472,68.71888733,47.27175903,235.1312408,19,10
2018/10/22,195.1502991,67.6723175,80.92558289,366.2000122,158.2393494,69.22392273,251.0599976,25.03000069,164.5822296,14.51978874,118.2935181,43.3351326,63.85005569,150.5365753,65.18000031,62.19281387,95.47865295,117.8724976,123.9199982,314.2200012,80.64234161,184.0196381,204.7027588,42.35058212,94.76711273,1111.369995,1101.160034,57.435215,1789.300049,8.621118546,63.97011185,31.78045273,70.77681732,103.3935165,43.7376442,147.1196594,89.82828522,129.5650482,88.52493286,70.01729584,192.1113586,81.87760162,80.83341217,152.8899994,272.6433411,149.9536285,44.64276886,40.25436783,41.11794281,217.2783203,32.85572815,73.45397949,47.28893661,21.2797718,232.1799927,71.24754333,101.8469315,94.54962921,31.16030502,135.6399994,141.0574646,736.2800293,168.7935181,94.98192596,29.07485771,44.76369095,26.76751328,45.37867737,68.28357697,45.49375153,232.41539,22,10
2018/10/23,186.6119843,67.72171021,79.66757202,370.0400085,156.7913361,68.43030548,251.7599945,25.09000015,163.7831421,14.23925972,116.4576569,43.31555939,62.31042099,149.2992706,64.22000122,61.65447235,94.39879608,119.769249,123,311.6900024,81.86914825,184.0294189,202.2615814,42.28269577,94.11077118,1114.910034,1103.689941,57.94108582,1768.699951,8.621118546,63.81420517,31.99785423,71.05741119,103.2649002,42.97885513,148.6968384,88.27766418,128.7283173,88.58380127,67.54434204,191.7426758,81.87760162,80.93132019,150.7299957,271.0217285,148.0425415,44.35816574,38.78223801,41.14698029,219.3265381,32.84592819,75.48118591,47.43397141,20.48612213,232.8300018,70.88504791,97.52797699,93.73648834,31.4941349,134.1199951,139.5390167,734.3400269,169.643158,90.50562286,27.9987278,44.74384689,26.4155674,45.19314194,67.99667358,45.51307678,228.4947205,23,10
2018/10/24,178.848999,66.11186981,76.25846863,352.7099915,151.8621521,66.71408844,238.4400024,22.79000092,158.9985962,14.19089413,114.3948135,41.78884888,60.72112274,146.225708,62.27999878,59.81433487,91.92494965,120.4927521,110.9899979,290.8299866,78.89117432,175.4580688,195.8141632,43.00033951,90.21194458,1057.119995,1050.709961,58.37201309,1664.199951,8.621118546,65.08094788,29.98193359,73.10863495,100.7520294,41.08187103,149.800827,89.97550201,119.2714539,82.90258789,64.93234253,182.2739258,82.71894073,76.20175934,144,262.4586487,144.8640747,43.50436783,37.01763916,41.28252792,211.8032837,31.17031479,72.06955719,46.16738892,19.7123127,223.8200073,69.90528107,94.11777496,95.16683197,28.95705605,124.9199982,134.8465729,728.2199707,172.5338593,87.10675812,26.5541954,43.29570389,25.60413361,44.26544952,66.76989746,44.50811768,224.5345612,24,10
2018/10/25,179.2851257,66.83283234,78.48639679,333.1199951,155.6309509,69.75962067,252.9199982,19.27000046,162.9840546,14.22958755,116.8426056,41.28973007,62.19122314,148.7493591,63.29000092,61.72299194,93.66253662,121.8811035,117.1600037,232.0700073,82.05712128,176.8114166,199.4857635,42.20511246,90.95643616,1103.589966,1095.569946,59.168293,1782.170044,8.621118546,64.00909424,31.98797417,71.15416718,102.4932327,41.22779465,151.3188629,88.25804138,122.7740021,84.10948181,65.97515869,182.4873352,85.1736908,77.43556976,146.8300018,267.8970642,148.5079498,44.33853912,37.19312668,41.9021492,216.44133,31.98362541,73.3056488,46.31241608,19.79167747,230.6900024,71.49249268,94.02983856,93.6875,28.59461403,130.0099945,137.6287537,740,173.5202179,87.17533112,26.70931244,42.96837997,25.99518394,45.06619263,67.11617279,45.42610931,228.5737457,25,10
2018/10/26,179.2463684,66.16125488,77.58369446,330.3500061,153.1812286,68.29141235,245.8000031,17.62999916,164.3624878,14.07481289,114.0296173,40.81018829,62.31042099,146.7363281,61.97000122,60.16669846,93.49563599,118.3906708,116.2699966,230.1300049,81.82955933,173.7810364,195.9322968,41.56505585,90.447052,1083.75,1071.469971,59.10271835,1642.810059,8.621118546,62.75209808,32.07691193,70.38011932,100.1683426,39.80748749,147.4745178,86.58964539,118.6974258,83.12827301,66.27310944,180.4305878,84.25315857,77.38659668,143.5099945,262.7750854,150.8150635,42.92536163,36.45218277,41.1276207,212.9947968,31.70925713,72.91010284,44.92014313,19.68255424,219.5299988,72.53102112,93.65851593,91.71833801,27.74574089,124.7099991,133.5730591,743.5700073,170.7955322,86.31337738,26.52511215,43.03781128,25.79965782,44.40216827,66.38406372,44.91396713,226.1541901,26,10
2018/10/29,180.0604553,66.47728729,78.131073,320.0299988,151.4852905,64.70026398,239.75,16.85000038,164.6821136,14.04579258,109.9729919,41.37780762,61.66477203,148.2387543,62.04999924,59.70666504,93.41711426,120.4438705,112.2600021,217.9400024,80.80063629,170.44664,197.4580383,42.31179428,91.63237,1034.72998,1020.080017,60.5079155,1538.880005,8.621118546,63.53162766,32.21525574,71.63794708,100.1089859,38.82494354,150.6387177,87.84584808,119.7579117,84.37441254,65.25016022,182.5746765,84.58969116,78.73791504,143.8099976,260.5700378,153.6668396,41.4925499,35.27253723,41.97960281,208.9968567,30.49419403,75.37241364,45.45191193,19.06746864,217.8600006,72.35466003,93.06246185,92.57067108,28.27032661,124.1299973,132.5444183,747.0499878,173.9694519,87.5573349,25.77860832,43.5139122,26.01473808,44.97205353,66.32470703,46.16050339,225.6604004,29,10
2018/10/30,183.9564819,67.15876007,78.35194397,331.2200012,153.3498383,66.94226074,238.4100037,17.20000076,164.7820129,14.33599281,113.6742935,42.21946335,63.2143364,151.0079193,72.55000305,61.89917374,95.34121704,121.1869278,114.1900024,223.0099945,83.69944,157.5699768,198.4226837,42.52190399,93.54260254,1049.51001,1036.209961,61.70702362,1530.420044,8.621118546,63.33674622,34.25094986,71.87983704,100.9894714,39.84639359,158.6526489,88.50339508,123.1728973,85.963974,65.92550659,183.4381104,87.57894135,81.07821655,146.1999969,262.5179749,157.1423645,45.1031723,36.51068115,42.34750748,210.0406494,31.76804924,73.34519958,46.40909958,19.54366302,228.4600067,72.80535126,94.55747986,92.87436676,29.06197166,125.9599991,134.4644928,747.4000244,174.4284515,88.73272705,26.42816353,44.60498428,26.18093491,46.10199738,67.9274292,46.65332031,227.734314,30,10
2018/10/31,184.3925934,68.08713531,74.76036835,341.2000122,156.3251953,68.49974823,245.7599945,18.20999908,159.5779266,14.22864532,112.1839066,42.15095901,64.35664368,151.5676422,72.25,60.1177597,97.40274811,119.5052719,112.0699997,221.1999969,84.81741333,154.9613037,202.9506226,42.0039444,93.76792145,1090.579956,1076.77002,60.92948151,1598.01001,8.621118546,62.92749405,34.66599274,70.98001099,101.6325378,40.16742706,153.5860291,86.88406372,123.795578,86.34664917,66.62071991,187.0373993,88.58855438,81.96928406,149.5500031,272.4851379,155.0378723,44.91573715,36.88114929,41.66978836,215.515686,32.21879959,75.945961,45.68395615,20.16866302,230.3500061,72.51142883,94.98742676,91.18930054,29.26226807,129.25,141.1456299,733.4699707,171.2740631,88.86006927,25.87555695,44.43636703,26.88482857,46.50485611,61.84303665,47.50367355,227.6355438,31,10
2018/11/01,186.2921753,69.28216553,77.02671814,376.9400024,157.2773132,68.76759338,245.2799988,20.21999931,163.3236694,14.38478947,116.7241592,41.95521927,64.7837677,152.5692444,72.29000092,62.33963013,103.4891891,119.5639343,119.6999969,230.9499969,86.47953796,161.2868652,204.2696533,41.88666916,88.13517761,1085.97998,1070,59.64606094,1665.530029,8.621118546,62.70338058,35.94076538,70.60267639,102.9285355,41.9476738,150.8358459,86.68778229,126.3057404,89.21178436,71.13954926,187.144104,88.93498993,86.17007446,153.1399994,262.953064,154.5613861,47.44119644,35.4772644,41.63106155,218.8243408,34.63912582,76.57884216,47.10523987,21.16366386,240.9600067,73.08947754,94.87994385,91.05215454,29.08104706,135.2299957,138.0401917,745.8699951,171.2252197,91.17167664,25.09996796,47.23347855,27.18789291,46.69154358,62.39706421,47.54232788,231.2500763,1,11
2018/11/02,186.8639679,69.3216629,76.4025116,384.1300049,156.0970917,68.44021606,239.6399994,20.22999954,164.8119812,14.24816322,115.3127365,41.98458481,65.48901367,153.0307617,71.76000214,62.52560043,104.4905167,117.4422989,122.8199997,229.75,87.20176697,159.9040833,201.6316071,41.5055275,87.72373962,1071.48999,1057.790039,59.64606094,1665.530029,8.621118546,61.98231506,35.9012413,70.33175659,102.6020584,42.10332489,149.8895416,85.75544739,123.8858261,86.90593719,72.13272095,181.4783783,89.47938538,85.36712646,155.2799988,264.9998779,155.0378723,47.44119644,35.03855515,42.13451004,204.3095703,34.56074142,78.57637787,46.40909958,21.05421257,257.769989,73.1580658,94.44023132,90.26839447,29.1096611,134.1300049,137.8540497,760.4899902,169.1255646,90.52520752,25.27447701,46.97558975,27.26610374,46.38694763,61.51656342,47.51333237,232.65242,2,11
2018/11/05,187.2904053,69.51918793,79.30265045,392.9100037,157.2971497,63.82727432,239.8899994,19.89999962,164.9218445,14.7068367,113.2893524,42.77729797,65.46916199,154.5332031,68.94999695,62.54517746,104.2647171,119.8572388,123.2099991,228.1199951,87.65686798,162.2773743,202.6946869,41.97462463,88.54660797,1055.72998,1040.089966,60.54538727,1627.800049,8.621118546,62.99570084,35.39586639,71.11547089,104.0860291,42.93021774,153.4776001,86.57001495,124.2385101,86.89611816,73.00669861,184.2530518,89.08346558,84.58375549,153.2100067,266.1666565,157.0232239,46.85915756,36.63742065,42.40559769,198.5095825,33.62984085,75.25374603,46.50578308,20.65621376,248.9600067,73.98106384,94.75292206,91.39504242,29.21457672,133.5,138.5299988,766.3499756,172.9244995,90.05505371,26.03067398,47.02518082,27.43230057,47.13369751,61.83314514,48.05446625,234.3708038,5,11
2018/11/06,189.2771759,70.08213806,80.33979797,389.8500061,158.1104126,63.73799515,240.5599976,20.68000031,167.8984528,15.62418461,114.1579208,43.05132675,65.53868866,155.2402191,69.83000183,63.23033142,105.8157883,120.4927521,123.2200012,229.3699951,88.16143799,162.0223846,204.2893219,42.37531281,89.1735611,1069.569946,1055.810059,60.77022552,1642.810059,9.186281204,63.40495682,34.85085678,72.03464508,103.85849,43.67928314,153.9310303,87.44345856,124.9635162,82.42179108,74.12895203,185.0582886,89.57837677,86.13090515,152.9100037,268.9650269,158.4229431,46.89861679,36.40343857,43.36407852,200.6562653,34.16878128,75.73970032,45.76130676,20.81541443,245.1100006,74.30436707,95.89616394,93.52095795,29.5293293,133.6999969,140.9888763,781.0200195,175.8933258,90.08444214,26.3312149,47.4715271,27.57894516,47.47759628,62.75322342,48.28638077,237.6989288,6,11
2018/11/07,195.0824432,71.60308838,83.50883484,412.1000061,162.5238495,64.57129669,253.4299927,21.84000015,170.3156891,15.22406578,116.4339676,44.09849548,67.80343628,158.078125,71.55000305,64.78662109,106.0121307,122.5166092,127.1800003,245.3099976,88.81440735,166.3374939,209.49646,42.83464432,90.63317108,1108.23999,1093.390015,61.23862457,1755.48999,9.186281204,64.3501358,36.6345253,72.69258118,106.1635971,43.22205734,154.7097473,88.41506195,126.9425659,84.91407776,74.72484589,191.7232666,90.99380493,86.47362518,159.8000031,286.6943054,161.8576355,47.05646133,36.86165237,43.92561722,206.7418213,34.5411377,77.70335388,46.69915771,21.03431511,253.5500031,75.40169525,100.0294495,94.73577118,29.66285896,138.9199982,145.2796783,790.5,178.0808868,91.41654968,26.22457123,48.443573,27.90156555,47.91975021,62.82247543,48.4603157,233.9165192,7,11
2018/11/08,197.7767334,72.05739594,84.24826813,413.8500061,163.1486816,62.28963089,249.9600067,21.20000076,172.2534637,15.29237843,115.780838,44.24528885,67.33657837,158.3432617,72.18000031,64.31679535,103.930954,122.3210678,127.1800003,245.6699982,89.45748901,166.0432892,209.5850372,42.83464432,91.78910828,1094.630005,1082.400024,61.23862457,1754.910034,9.33954525,64.60348511,36.52552414,72.40946198,107.340889,43.04695129,157.0853577,87.68019867,127.1678925,87.49466705,74.45669556,190.1710358,91.29075623,88.05994415,169.6799927,284.1530457,163.6246185,46.1784668,35.11655045,44.14829254,206.0204926,34.23737335,77.03888702,46.96021271,20.94476128,252.1999969,76.19528961,100.9381866,93.89323425,29.60563278,140.6100006,144.878006,798.9400024,177.9441681,91.7006073,25.93372726,48.32454681,28.22418404,48.17521286,63.18852615,48.83537292,241.441803,8,11
2018/11/09,194.8983154,71.88950348,85.2661972,405.1700134,163.793335,54.57162476,244.8399963,21.03000069,170.9849243,15.14599323,114.0391769,44.07891846,66.8200531,157.0176086,70.94000244,64.57128906,100.5048676,121.6855545,123.4400024,235.9600067,88.43845367,163.0196533,204.9980469,43.59692764,91.80869293,1077.02002,1066.150024,59.41186523,1712.430054,9.291649818,65.59738159,35.89133072,73.53216553,107.1232376,42.62864304,157.8542175,88.39040375,125.0712891,87.19048309,73.94024658,187.3963776,90.2118454,85.76860046,165.8600006,283.8464966,163.3367157,45.14263153,36.14995956,44.18701935,202.0480957,33.59064484,74.99589539,46.6604805,20.6661644,244.4299927,76.46962738,102.384346,94.72597504,29.27180672,135.5500031,144.192276,793.8699951,178.2566681,90.11382294,24.73156548,48.28487015,27.88201141,47.65445709,62.80269241,49.44910431,240.2369843,9,11
2018/11/12,190.9635162,69.68708038,86.13047791,337.8599854,161.1056061,53.46055222,236.6699982,19.03000069,166.8696136,15.14599323,111.3772125,43.49171829,64.06858826,154.6510468,69.08000183,64.36574554,96.27381897,121.1673737,118.5999985,217.2899933,87.64696503,161.394577,200.5094604,44.16375351,89.69274139,1049.359985,1038.630005,57.33216476,1636.849976,9.195860863,66.63999939,36.52552414,74.39128113,105.352356,41.31534958,158.7315216,90.03766632,122.5240097,88.23057556,72.24195862,185.844101,87.54924774,82.44909668,159.0899963,279.5056763,161.6987915,44.728302,35.14579391,44.39033508,191.8700867,31.9640255,73.88513184,46.35108566,19.97961235,236.6199951,76.08752441,101.3583603,94.70637512,29.35764694,130.1100006,141.2337646,792.5999756,179.9364014,89.57509613,22.91862679,47.89803696,27.12923622,47.14352036,60.90317917,49.23478317,233.2844696,12,11
2018/11/13,192.2525024,68.63031769,84.71882629,330.6300049,160.1237335,52.1312294,238.7400055,19.61000061,184.509491,15.03864288,110.2193985,43.42321396,63.90965271,155.200943,69.19000244,66.14716339,97.38311768,120.5709763,118.5199966,219.3200073,87.92398834,160.1929932,202.6218719,44.09534836,89.51641846,1047.969971,1036.050049,56.20800781,1631.170044,9.33954525,67.06874847,37.43717194,74.61582947,106.7077332,41.01377487,159.0075226,89.89957428,123.9152145,89.5944519,72.31147766,185.8343964,86.93556213,83.52622223,159.2700043,277.1127625,162.1058044,45.0933075,34.35611343,44.5742836,189.9530792,32.81653595,74.38100433,46.42844391,20.00946426,236.3600006,75.93076324,100.8502426,94.44187164,28.928442,130.9199982,141.772583,813.4799805,181.5965881,90.05505371,23.07374382,48.70146179,27.13901138,47.35968781,62.35749435,49.75109863,231.5858612,13,11
2018/11/14,191.9520569,68.55132294,84.80525208,312.5599976,158.9732513,51.18880081,235.2200012,20.80999947,177.4775085,14.87273979,109.9126282,43.01218033,63.04547119,154.3760834,68.41000366,65.78499603,98.10956573,121.0793762,116.1100006,219.9900055,86.182724,155.3374786,197.1632233,43.64579391,86.83230591,1054.579956,1043.660034,55.36488342,1599.01001,9.349124908,66.98104095,37.76418304,74.32295227,106.6186829,40.7997551,161.0775452,89.1499176,122.3378677,87.89696503,72.47039795,184.6799164,85.7576828,84.33895874,155.75,276.964447,160.8351746,44.61978149,35.21403885,44.04179382,184.5874023,32.90472412,74.38100433,45.05550003,20.23831367,229.4900055,74.87263489,97.64523315,95.31378174,29.10012436,129.4299927,139.813324,823.2999878,181.1766815,89.7416153,22.44357872,48.66178894,26.60131454,47.38916397,63.14896011,49.21530151,232.3166656,14,11
2018/11/15,198.5908203,69.8549881,86.56262207,320.7799988,161.1551971,53.13318253,239.9499969,21.48999977,178.8459625,15.04840279,112.1094971,43.32534409,64.287117,157.7442474,69.45999908,66.2743988,100.8190079,119.1141815,119.6800003,222.7700043,87.51835632,156.9625549,195.3469391,44.09534836,87.46903992,1071.050049,1064.709961,53.65991211,1619.439941,9.531126022,67.6144104,37.47681427,74.96727753,108.4291382,41.52936172,159.8158112,90.82678223,124.091568,87.47503662,73.89059448,188.0112762,86.88606262,87.95223236,160.2400055,280.959198,161.8675537,45.62602234,36.06222153,43.59268951,189.1427917,34.31576538,74.52976227,44.60108185,20.5567131,244.1999969,75.80339813,97.69410706,96.90087891,28.72814751,134.2899933,144.2510529,810.039978,178.3250275,90.13339996,22.74647713,49.97107315,27.27588081,48.36190796,65.12761688,50.00438309,237.0569763,15,11
2018/11/16,202.5546875,71.14877319,87.89746094,319.7799988,163.644577,50.53406143,238.8899994,20.65999985,179.0057831,15.13623333,112.178772,43.61894226,64.55530548,160.9062195,69.87000275,66.54845428,99.13051605,120.0918884,118.6200027,225.4100037,88.31971741,155.0124664,195.4851379,44.22239304,87.67475891,1068.27002,1061.48999,53.19150925,1593.410034,9.531126022,67.52671814,36.41651917,75.19181824,108.2906342,41.77256775,161.6394043,91.98085785,123.9641953,87.47503662,73.87072754,189.701355,87.86598206,87.61930084,158.25,283.1246643,162.8503113,45.38925934,36.49118423,44.56900787,191.2376862,34.6881218,73.56777191,44.84279633,20.04926109,239.3699951,76.79294586,97.61592102,97.01844025,28.89028931,134.0399933,143.5653229,827.9899902,181.1961975,91.98467255,22.83441162,50.09009933,27.12923622,48.52893829,65.80036926,50.08231735,243.0120697,16,11
2018/11/19,199.2401581,69.66733551,85.92882538,299.8299866,161.4328918,48.74840546,219.6900024,19.11000061,177.5474548,15.00936699,108.9527283,44.40187836,62.19122314,157.007782,68.26999664,66.1845932,97.78560638,119.3683853,115.0599976,204.4299927,88.48792267,153.6828461,190.4904175,44.34944534,86.64617157,1027.420044,1020,52.16102982,1512.290039,9.531126022,67.95545959,35.49495697,75.59208679,107.0935593,42.12277985,163.8572845,92.21759033,123.4057541,89.51529694,72.1029129,190.4145355,85.28256989,83.74164581,149.7100067,278.6355286,164.3691406,45.02425003,35.61375427,44.88143158,183.6585388,33.72783279,71.64378357,44.77511215,20.23831367,223,76.73415375,97.09803772,97.32214355,28.9475174,125.7399979,140.5186462,829.3499756,183.3544617,90.5447998,22.47289085,49.10813522,27.12923622,49.24621201,64.3262558,50.3063736,240.3752441,19,11
2018/11/20,194.3265076,68.20563507,84.59397888,302.2900085,157.5946808,48.8674469,219.7299957,19.20999908,171.334549,14.54093361,105.4397278,43.59474945,67.06837463,154.7197723,66.66999817,65.90923309,93.98648071,118.0680389,116.8199997,210.1000061,87.80526733,151.0827332,190.026474,44.23216248,86.29351044,1030.449951,1025.76001,52.11418915,1495.459961,9.291649818,67.23439026,35.26704788,75.97283173,104.9566345,41.88930511,158.3470917,91.75399017,119.7317963,87.59331512,70.75223541,191.9092407,83.31283569,87.16886139,149.4499969,274.7495117,160.4877167,44.81708527,33.80040359,44.80332184,174.8837128,35.05068588,70.47351837,44.14665604,19.7408123,219.3800049,75.58784485,94.8115387,96.20529938,28.06049156,123.0500031,137.6581268,793.1099854,182.1630249,90.4076767,21.8964138,48.65187073,26.76751328,48.51911926,63.495224,49.6244545,236.385437,20,11
2018/11/21,193.8776703,67.68219757,82.73097229,301.6000061,155.6904449,50.44477844,225.9799957,18.72999954,174.470932,14.7068367,108.2303467,43.69317627,67.2670517,156.3105621,67.87999725,67.3843689,93.77051544,119.2315063,118.1100006,215.7200012,88.84409332,151.9986877,193.4714661,43.06919479,86.27392578,1043.430054,1037.609985,50.95256042,1516.72998,9.291649818,65.79225159,35.98051453,73.85434723,105.3622513,42.66755676,158.0218048,90.30399323,121.1327972,86.17399597,71.75531006,188.3238831,84.00569916,87.81513977,152.0099945,275.8273315,159.8921204,45.11303329,35.126297,45.04740524,174.6860809,34.67622757,72.69503784,44.414505,20.38756371,219.0200043,74.91181946,95.88639069,95.73504639,28.39431953,135.0399933,138.2067108,819.210022,182.0848846,90.52520752,22.0038929,48.90975952,26.65997314,49.0890007,64.83081818,49.11788177,239.032135,21,11
2018/11/23,192.033432,67.26739502,82.23160553,299.4100037,155.6408539,49.65115356,225.5599976,19.37999916,177.0380402,14.63852406,108.1412735,43.77192688,67.75376892,154.6510468,67.79000092,68.2596283,94.99761963,118.8795319,118.0999985,218.8699951,88.16143799,151.2895813,192.2671967,42.9812355,85.94085693,1030.099976,1023.880005,50.3249054,1502.060059,9.291649818,66.01638031,37.60563278,74.05935669,104.6103745,42.19087601,158.100647,90.84651184,121.1034164,86.4006958,71.16936493,188.1284943,84.11459351,86.79676819,150.4400024,277.597229,160.0707855,45.02425003,33.98564148,44.93024826,170.2492523,34.53827667,72.38759613,44.02490997,20.39751434,219.2400055,75.11756897,95.69959259,95.69072723,28.00326729,132.6900024,138.0205841,827.5300293,181.4403381,90.69171906,21.94526672,48.47332764,26.36668396,48.99074936,64.77146149,49.06917572,239.0123901,23,11
2018/11/26,195.0193024,67.95874023,82.81739807,311.1499939,157.0987854,50.50429916,231.9600067,20.07999992,177.5174713,15.02888489,111.3079376,43.909729,68.7868042,155.7213898,68.40000153,67.75807953,94.84055328,120.033226,119,223.3800049,88.81440735,150.8463745,198.3575897,43.28419876,86.61678314,1055.939941,1048.619995,49.84713364,1581.329956,9.291649818,66.0845871,37.75426865,74.15698242,108.5082855,42.65782547,159.2835236,90.99446869,125.3749924,87.66230774,71.66593933,189.8185883,84.08488464,88.19702911,154.2100067,278.1806641,160.8252258,45.80359268,34.48284912,44.93024826,172.5516663,35.48425293,73.82563782,44.33658981,20.35770988,226.3699951,75.3037262,97.52825165,96.34081268,28.56600189,138.8000031,141.70401,820,182.0263062,91.57328033,22.14068413,48.70146179,26.94348526,50.04209518,65.27602386,49.79980469,239.0914154,26,11
